SYMBOL,AVG_30D_VOLUME
DIXON,634727.0
DJML,463306.0
DLF,1436219.0
DLINKINDIA,48275.0
DMART,551952.0
DMCC,111733.0
DNAMEDIA,36598.0
DODLA,138440.0
DOLATALGO,41008.0
DOLLAR,91101.0
DOLLEX,16000.0
DOLPHIN,18077.0
DOMS,37135.0
DONEAR,7557.0
DPABHUSHAN,33148.0
DPEL,7000.0
DPSCLTD,75451.0
DPWIRES,6119.0
DRAGARWQ,264.0
DRCSYSTEMS,71949.0
DREAMFOLKS,37545.0
DREDGECORP,222887.0
DRONE,3000.0
DRREDDY,1085841.0
DSFCL,12837.0
DSSL,24101.0
DTIL,4532.0
DUCOL,4000.0
DUCON,119799.0
DUGLOBAL,12500.0
DURLAX,120000.0
DVL,13315.0
DWARKESH,929837.0
DYCL,406925.0
DYNAMATECH,6875.0
DYNAMIC,14500.0
DYNPRO,28928.0
E2E,217316.0
E2ERAIL,16000.0
EASEMYTRIP,7712401.0
EASTSILK,2839.0
EBANKNIFTY,987.0
EBBETF0430,40894.0
EBBETF0431,1441.0
EBBETF0433,2158.0
EBGNG,1368096.0
ECAPINSURE,57568.0
ECLERX,208459.0
ECOLINE,7000.0
ECOSMOBLTY,41293.0
EDELWEISS,1829578.0
EEPL,6000.0
EFACTOR,10400.0
EFCIL,301654.0
EFFWA,24000.0
EGOLD,27467.0
EICHERMOT,720608.0
EIDPARRY,300763.0
EIEL,1457887.0
EIFFL,8604.0
EIHAHOTELS,31525.0
EIHOTEL,161327.0
EIMCOELECO,15155.0
EKC,242316.0
ELANTAS,391.0
ELCIDIN,12.0
ELDEHSG,817.0
ELECON,292053.0
ELECTCAST,912577.0
ELECTHERM,4293.0
ELGIEQUIP,189851.0
ELGIRUBCO,46003.0
ELGNZ,8000.0
ELIN,63115.0
ELIQUID,63830.0
ELITECON,705090.0
ELLEN,377965.0
ELM250,36268.0
ELPROINTL,59183.0
EMAMILTD,490748.0
EMAMIPAP,38624.0
EMAMIREAL,6393.0
EMBASSY,1588234.0
EMBDL,1066509.0
EMCURE,267249.0
EMETAL,115195.0
